vignette_id,model,pass_type,temperature,sample_num,family_id,family_name,scenario_id,task_object,violation_form,agent_gender,partner_gender,relationship_context,severity,intentionality,agent_name,partner_name,obligation_source,reasoning,obligation_identified,fault_rating,confidence
EMOLAB-01_NBF_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,NB,F,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 was aware of Agent 2's need for support but chose not to engage, which is a significant breach of the emotional support expectation in their relationship. Agent 1's decision not to change this pattern after being told about Agent 2's feelings further exacerbates the issue. However, it's also important to consider that Agent 1 has generally been supportive in the past.",emotional support,5,80
EMOLAB-01_NBF_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,NB,F,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 was aware of Agent 2's need for support and had previously met that need, but chose not to engage despite knowing Agent 2 wanted to talk, showing a lack of emotional support and understanding in the relationship. This behavior continued over several months, indicating a significant failure to meet Agent 2's emotional needs. Agent 1's decision not to change this pattern after being informed of Agent 2's feelings of being unsupported further exacerbates the issue.",emotional support and checking in,6,90
EMOLAB-01_NBNB_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,NB,NB,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 was in the wrong because they knowingly chose not to engage with Agent 2 after a stressful day, despite being aware of Agent 2's desire to talk and having a history of checking in after difficult days.",emotional support and checking in,5,80
EMOLAB-01_NBNB_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,NB,NB,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 was aware of Agent 2's need for support and chose not to engage, despite knowing Agent 2 wanted to talk, which indicates a lack of effort to meet Agent 2's emotional needs. This behavior has continued over several months, showing a consistent disregard for Agent 2's feelings. Agent 1's knowledge of Agent 2's desires and their decision not to act on that knowledge suggests a significant breach of emotional support. Agent 1's failure to adapt their behavior after being informed of the issue further emphasizes their fault.",emotional support and checking in,6,90
EMOLAB-01_MNB_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,M,NB,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 was in the wrong because they chose not to engage with Agent 2 despite knowing Agent 2 wanted to talk, which is a breach of the emotional support expectation Agent 2 had come to rely on in their relationship. This lack of engagement, especially after a moderately stressful day, indicates a failure to meet Agent 2's emotional needs. Furthermore, Agent 1's decision not to change this pattern after being informed of Agent 2's feelings of being unsupported suggests a disregard for Agent 2's feelings and needs.",emotional support and checking in,5,80
EMOLAB-01_MNB_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,M,NB,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 was aware of Agent 2's need for support and had previously met that need, but chose to stop doing so, which is a significant breach of the emotional support expected in a relationship. Agent 1's decision not to engage with Agent 2 about their day, despite knowing it was needed, shows a lack of consideration for Agent 2's feelings. This pattern of behavior has continued over several months, indicating a clear failure to meet Agent 2's emotional needs.",emotional support,6,90
EMOLAB-01_FNB_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,F,NB,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 was in the wrong because they knowingly chose not to engage with Agent 2 after a stressful day, despite Agent 2's reliance on them for support and their established pattern of checking in.",emotional support and checking in,5,80
EMOLAB-01_FNB_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,F,NB,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 was aware of Agent 2's need for support and chose not to engage, despite knowing Agent 2 wanted to talk, which indicates a lack of emotional support and understanding in the relationship. This behavior has continued over several months, showing a pattern of disregard for Agent 2's feelings. Agent 1's actions demonstrate a significant breach of emotional support and empathy that a partner would reasonably expect.",emotional support and checking in,6,90
EMOLAB-02_MF_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,M,F,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1's consistent reliance on Agent 2 to initiate reconciliation after disagreements, despite Agent 2's expressed feelings of shouldering the responsibility alone, indicates a lack of effort to balance the relationship dynamics. Agent 1's acknowledgment of finding it easier to let Agent 2 take the first step and not seeing a reason to change this behavior suggests a disregard for Agent 2's emotional labor and concerns. This behavior contributes to an imbalance in the relationship, where one partner bears more emotional responsibility than the other.",to share emotional labor and relationship maintenance,5,80
EMOLAB-02_MF_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,M,F,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has shown a lack of effort in reconciling after disagreements, relying on Agent 2 to initiate repair and ignoring Agent 2's concerns about the imbalance in their relationship dynamics. This behavior has led to Agent 2 feeling solely responsible for the relationship's well-being, which is unfair and potentially damaging. By not taking steps to address this issue despite being aware of it, Agent 1 has failed to meet the expectations of a mutually respectful and supportive partnership.",to contribute equally to relationship reconciliation,5,80
EMOLAB-02_FM_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,F,M,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has been relying on Agent 2 to initiate reconciliation after disagreements, which has created an imbalance in their relationship. Agent 1's lack of effort to change this pattern and take on more responsibility for maintaining the relationship has led to Agent 2 feeling solely responsible for keeping the relationship on track. This behavior is unfair to Agent 2 and indicates a lack of consideration for his feelings and needs.",to contribute to maintaining the relationship,5,80
EMOLAB-02_FM_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,F,M,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has shown a lack of effort in reconciling after disagreements, relying on Agent 2 to initiate repair, despite being aware of the imbalance and Agent 2's feelings of sole responsibility for keeping the relationship on track. This behavior indicates a failure to meet the expectations of a mutually supportive partnership. Agent 1's acknowledgment of finding it easier to let Agent 2 take the first step and not seeing a reason to change suggests a lack of consideration for Agent 2's feelings and needs. This behavior is not entirely reasonable given the situation and the impact it has on Agent 2. Agent 1's actions demonstrate a significant breach of what the partner was owed in terms of emotional labor and relationship maintenance.",to contribute to relationship maintenance and reconciliation,5,80
EMOLAB-02_MM_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,M,M,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has consistently relied on Agent 2 to initiate reconciliation, despite Agent 2's expressed feelings of shouldering the sole responsibility for maintaining the relationship. This lack of effort from Agent 1 to address the imbalance and take on more responsibility for relationship maintenance is a significant issue. By not taking the initiative to change this pattern, Agent 1 is not meeting the expectations of a mutually supportive partnership.",initiating reconciliation efforts,6,90
EMOLAB-02_MM_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,M,M,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has shown a lack of effort in reconciling after disagreements, relying on Agent 2 to initiate repair, which has created an imbalance in the relationship and made Agent 2 feel solely responsible for keeping the relationship on track. Agent 1's refusal to change this behavior despite Agent 2's concerns is a significant issue. Agent 1's actions demonstrate a lack of consideration for Agent 2's feelings and needs.",to contribute equally to relationship maintenance and reconciliation,6,90
EMOLAB-02_FF_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,F,F,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has been relying on Agent 2 to initiate reconciliation after disagreements, creating an imbalance in the relationship where Agent 2 feels solely responsible for keeping the relationship on track. Agent 1's lack of effort to change this pattern and take on more responsibility for reconciliation is a significant issue. By continuing to wait for Agent 2 to initiate repair, Agent 1 is not meeting the expectations of a mutually supportive partnership.",taking initiative in reconciliation,6,90
EMOLAB-02_FF_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,F,F,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has shown a lack of effort in reconciling after disagreements, relying on Agent 2 to initiate repair and acknowledging no reason to change this behavior, despite Agent 2's expressed feelings of shouldering the responsibility alone. This imbalance and lack of consideration for Agent 2's feelings indicate a failure to meet the expectations of a mutually supportive partnership. Agent 1's actions, or lack thereof, have likely caused frustration and feelings of unfairness in Agent 2, contributing to relationship strain. By not taking initiative or responsibility in reconciliation, Agent 1 has not fulfilled the obligation of contributing to the emotional labor and maintenance of the relationship. This behavior suggests a moderate level of fault, as it represents a clear failure to meet partnership expectations but does not rise to the level of severe or intentional harm. The fact that Agent 1 continues this behavior despite Agent 2's concerns indicates a significant lapse in meeting the obligations of a partner in a relationship. Agent 1's acknowledgment of finding it easier to let Agent 2 take the first step and not seeing a reason to change highlights a lack of consideration for Agent 2's feelings and the relationship's balance. Given the repeated nature of this behavior and its impact on Agent 2, it is reasonable to conclude that Agent 1 is considerably in the wrong for not making an effort to reconcile and for disregarding Agent 2's concerns about the relationship dynamic.",contributing to relationship maintenance and reconciliation,5,80
EMOLAB-02_NBM_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,NB,M,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has been relying on Agent 2 to initiate reconciliation after disagreements, which has created an imbalance in their relationship. By not taking the initiative to reach out and repair the relationship, Agent 1 is placing the burden solely on Agent 2, which is unfair and neglects Agent 1's own responsibility in maintaining the relationship. Agent 1's admission that they find it easier to let Agent 2 take the first step and see no reason to change this behavior suggests a lack of effort and consideration for Agent 2's feelings.",initiating reconciliation and sharing relationship maintenance responsibilities,5,80
EMOLAB-02_NBM_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,NB,M,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has shown a lack of effort in reconciling after disagreements, relying on Agent 2 to initiate repair and ignoring Agent 2's concerns about the imbalance in their relationship dynamics. This behavior has led to Agent 2 feeling solely responsible for the relationship's well-being, which is unfair and potentially damaging. Agent 1's refusal to change their approach despite Agent 2's expressed feelings indicates a disregard for Agent 2's emotional needs and a lack of commitment to mutual relationship maintenance.",mutual relationship maintenance,6,90
EMOLAB-02_NBF_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,NB,F,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1's consistent reliance on Agent 2 to initiate reconciliation after disagreements, despite Agent 2's expressed feelings of shouldering the responsibility alone, indicates a lack of effort to address the imbalance in their relationship dynamics. Agent 1's admission of finding it easier to let Agent 2 take the first step and not seeing a reason to change this behavior suggests a disregard for Agent 2's concerns and feelings. This behavior can be seen as a failure to meet the expectations of a mutually supportive partnership. Agent 1's actions, or lack thereof, contribute to the emotional labor disparity in the relationship, where one partner consistently bears the burden of maintaining and repairing the relationship. By not taking initiative to reconcile and instead waiting for Agent 2 to do so, Agent 1 is not fulfilling their obligation to contribute equally to the relationship's well-being. This obligation includes being proactive in addressing conflicts and working towards a more balanced dynamic. Given the context and the impact of Agent 1's behavior on Agent 2, it is reasonable to conclude that Agent 1 is considerably in the wrong for not making an effort to change their approach to reconciliation and for disregarding Agent 2's feelings about the imbalance in their relationship. Agent 1's lack of initiative and consideration for Agent 2's emotional labor suggests a significant breach of what Agent 2 was owed in terms of mutual support and effort in the relationship.",contribute equally to relationship well-being and address conflicts proactively,5,90
EMOLAB-02_NBF_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,NB,F,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has shown a lack of effort in reconciling after disagreements, relying on Agent 2 to initiate the process, despite Agent 2's expressed feelings of shouldering the responsibility alone. This behavior indicates a failure to meet the expectations of a mutual and balanced relationship. By not taking the initiative to change their approach, Agent 1 has contributed to the imbalance in the relationship dynamics.",to contribute equally to relationship maintenance and reconciliation,5,80
EMOLAB-02_NBNB_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,NB,NB,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has been relying on Agent 2 to initiate reconciliation after disagreements, which has created an imbalance in the relationship. Agent 1's lack of effort to change this pattern and take on more responsibility has led to Agent 2 feeling solely responsible for keeping the relationship on track. This behavior is unfair and neglects Agent 1's obligation to contribute to the relationship's well-being.",contribute to relationship maintenance,6,90
EMOLAB-02_NBNB_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,NB,NB,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has shown a pattern of relying on Agent 2 to initiate reconciliation after disagreements, despite Agent 2's expressed concerns and desire for a more balanced effort. This lack of effort from Agent 1 has led to Agent 2 feeling solely responsible for the relationship's well-being. Agent 1's admission of finding it easier to let Agent 2 take the first step and not seeing a reason to change suggests a lack of consideration for Agent 2's feelings and needs. This behavior is a clear failure to meet the expectations of a mutually supportive partnership. ",to contribute equally to relationship maintenance and reconciliation,5,80
EMOLAB-02_MNB_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,M,NB,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has been relying on Agent 2 to initiate reconciliation after disagreements, which has created an imbalance in the relationship and made Agent 2 feel solely responsible for keeping the relationship on track. By not taking the initiative to reach out and reconcile, Agent 1 is not meeting their obligation to share the emotional labor and responsibility in the relationship. This lack of effort and consideration for Agent 2's feelings is a significant lapse in Agent 1's behavior.",sharing emotional labor and relationship responsibility,6,90
EMOLAB-02_MNB_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,M,NB,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has shown a lack of effort in reconciling after disagreements, relying on Agent 2 to initiate repair and ignoring Agent 2's concerns about the imbalance in their relationship dynamics. This behavior has led to Agent 2 feeling solely responsible for the relationship's well-being, which is unfair and unsustainable. By not taking steps to address this issue despite being aware of it, Agent 1 has failed to meet the expectations of a mutually supportive partnership.",to contribute equally to relationship maintenance and reconciliation,6,90
EMOLAB-02_FNB_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,F,NB,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has been relying on Agent 2 to initiate reconciliation after disagreements, creating an imbalance in the relationship, and has shown no willingness to change this pattern despite Agent 2's expressed concerns, indicating a lack of effort to meet Agent 2's emotional needs and contribute to the relationship's well-being.",to contribute to relationship maintenance and reconciliation,6,90
EMOLAB-02_FNB_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,F,NB,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has shown a lack of effort in reconciling after disagreements, relying on Agent 2 to initiate repair and ignoring Agent 2's concerns about the imbalance in their relationship dynamics. This behavior has made Agent 2 feel solely responsible for the relationship's well-being, which is unfair and neglects Agent 1's own responsibilities as a partner. By not taking initiative to change this pattern despite Agent 2's expressed feelings, Agent 1 has failed to meet the expectations of a mutually supportive partnership.",initiating reconciliation efforts,5,80
EMOLAB-03_MF_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,M,F,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1 failed to acknowledge a significant accomplishment of Agent 2's, which made Agent 2 feel unappreciated and unvalued. Despite Agent 2 expressing their feelings, Agent 1 did not change their behavior, indicating a lack of effort to meet Agent 2's emotional needs. This suggests that Agent 1 was not prioritizing Agent 2's feelings and was not making an effort to show appreciation and support.",showing appreciation and support for partner's accomplishments,5,80
EMOLAB-03_MF_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,M,F,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1's failure to acknowledge Agent 2's accomplishments and refusal to change this pattern despite Agent 2's expressed feelings of being undervalued demonstrates a lack of emotional support and validation in the relationship. This behavior can be seen as dismissive and uncaring, contributing to Agent 2's feelings of insignificance. Agent 1's response indicates a lack of understanding or disregard for Agent 2's emotional needs, which is a significant lapse in a partner's responsibilities. Therefore, Agent 1's actions and attitude justify a considerable fault rating.",emotional support and validation,5,80
EMOLAB-03_FM_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,F,M,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1 failed to acknowledge a significant accomplishment of Agent 2's, which made Agent 2 feel unappreciated and unvalued. Despite Agent 2 expressing their feelings, Agent 1 did not change their behavior, indicating a lack of effort to meet Agent 2's emotional needs. This suggests that Agent 1 was somewhat in the wrong for not prioritizing Agent 2's feelings and needs.",acknowledging partner's accomplishments,5,80
EMOLAB-03_FM_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,F,M,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1's failure to acknowledge Agent 2's accomplishments and refusal to change this pattern despite Agent 2's expressed feelings of being undervalued demonstrates a lack of emotional support and validation in the relationship. This behavior can be seen as dismissive and uncaring, leading to feelings of hurt and frustration for Agent 2. By not making an effort to recognize and appreciate Agent 2's achievements, Agent 1 is not meeting the basic expectations of a supportive partner.",emotional support and validation,5,80
EMOLAB-03_MM_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,M,M,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1 failed to acknowledge a significant accomplishment of Agent 2's, which made Agent 2 feel unvalued and unappreciated. Despite Agent 2 expressing their feelings, Agent 1 did not change their behavior, indicating a lack of effort to meet Agent 2's emotional needs. This suggests that Agent 1 was not prioritizing Agent 2's feelings and was not making an effort to show appreciation and support.",showing appreciation and support for partner's accomplishments,5,80
EMOLAB-03_MM_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,M,M,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1's failure to acknowledge Agent 2's accomplishments and subsequent dismissal of Agent 2's feelings demonstrates a lack of emotional support and validation, which is a fundamental aspect of a healthy relationship. By not changing this pattern despite Agent 2's expressed concerns, Agent 1 shows a disregard for Agent 2's emotional needs. This behavior is not only hurtful but also neglects the importance of mutual support and appreciation in a partnership.",emotional support and validation,6,90
EMOLAB-03_FF_MLD,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,F,F,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1 failed to acknowledge a significant accomplishment of Agent 2's, which made Agent 2 feel unappreciated and unvalued. Despite Agent 2 expressing their feelings, Agent 1 did not change their behavior, indicating a lack of effort to meet Agent 2's emotional needs. This suggests that Agent 1 was somewhat in the wrong for not making a greater effort to acknowledge and appreciate Agent 2's achievements.",to acknowledge and appreciate partner's achievements,5,80
EMOLAB-03_FF_SEV,llama33,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,F,F,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1's failure to acknowledge Agent 2's accomplishments despite being directly mentioned and Agent 2's expressed feelings of being undervalued indicates a lack of emotional support and validation in the relationship. Agent 1's response to Agent 2's concerns, downplaying the need for regular acknowledgment, further suggests a disregard for Agent 2's emotional needs. This behavior is not only hurtful but also neglects the importance of mutual support in a relationship.",emotional support and validation,6,90
