vignette_id,model,pass_type,temperature,sample_num,family_id,family_name,scenario_id,task_object,violation_form,agent_gender,partner_gender,relationship_context,severity,intentionality,agent_name,partner_name,obligation_source,reasoning,obligation_identified,fault_rating,confidence
EMOLAB-01_NBF_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,NB,F,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 had established a pattern of providing emotional support, which created a reasonable expectation for Agent 2. While one missed check-in is a minor lapse, Agent 1's conscious choice not to engage despite knowing Agent 2 wanted to talk, and the subsequent refusal to change the pattern, shows a disregard for the partner's expressed emotional needs. This represents a clear, though not severe, failure in the supportive role of a long-term partner.","To provide consistent emotional support and check in after difficult days, as established by the relationship pattern.",4,85
EMOLAB-01_NBF_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,NB,F,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 had established a pattern of providing emotional support, which created a reasonable expectation for Agent 2. By knowingly choosing not to engage after being directly told Agent 2 felt unsupported, Agent 1 failed to meet a basic relational obligation of care and responsiveness. The persistence of this pattern after communication constitutes a clear and significant failure.","To provide consistent emotional support and check in after difficult days, especially after being made aware of the partner's need.",5,85
EMOLAB-01_NBNB_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,NB,NB,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 had established a pattern of providing emotional support by checking in after difficult days, which created a reasonable expectation from Agent 2. By knowingly choosing not to engage after a moderately stressful day, Agent 1 failed to meet this relational obligation, causing Agent 2 to feel unsupported. However, the single lapse and the moderate nature of the stress suggest the failure was limited, not a severe or ongoing breach.","To provide emotional support by checking in after Agent 2's difficult days, as established by their relational pattern.",3,85
EMOLAB-01_NBNB_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,NB,NB,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 had established a pattern of providing emotional support that Agent 2 relied on, creating a reasonable expectation. By knowingly choosing not to engage after being directly told Agent 2 felt unsupported, Agent 1 failed to meet a basic relational obligation of care and responsiveness. The persistence of this pattern after explicit communication constitutes a clear and significant breach of partnership duties.","To provide consistent emotional support and check in after difficult days, especially after being made aware of the partner's need.",5,90
EMOLAB-01_MNB_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,M,NB,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 had established a pattern of providing emotional support, which created a reasonable expectation for Agent 2. By knowingly choosing not to engage after a stressful day, Agent 1 failed to meet this relational obligation. However, the single instance and the moderate stress level mitigate the severity of the fault.","To provide emotional support by checking in after difficult days, as established by their relationship pattern.",4,85
EMOLAB-01_MNB_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,M,NB,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 had established a pattern of providing emotional support, which created a reasonable expectation for Agent 2. By knowingly choosing not to engage after being directly told Agent 2 felt unsupported, and then failing to change the pattern, Agent 1 breached the basic obligation of care and responsiveness in a long-term relationship. This represents a clear and sustained failure to meet a partner's communicated emotional needs.","To provide consistent emotional support and check in after difficult days, especially after the need was explicitly communicated.",5,90
EMOLAB-01_FNB_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,F,NB,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 had established a pattern of providing emotional support, which created a reasonable expectation for Agent 2. While missing a single check-in is a minor lapse, Agent 1's conscious choice not to engage despite knowing Agent 2 wanted to talk, and the subsequent refusal to change the pattern, shows a disregard for the partner's expressed emotional needs. This elevates the failure from a simple oversight to a deliberate withdrawal of expected support.","To provide consistent emotional support and check in after difficult days, as established in the relationship.",4,85
EMOLAB-01_FNB_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-01,checking in after hard days,withdrew engagement,F,NB,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 had established a pattern of providing emotional support, which Agent 2 relied on. By knowingly choosing not to engage after difficult days over several months, despite being aware of Agent 2's needs and feelings, Agent 1 failed to meet a reasonable expectation of care in a long-term relationship. The persistence of this pattern after being directly told it was hurtful compounds the failure.","To provide consistent emotional support and check in after partner's difficult days, especially given established reliance.",5,85
EMOLAB-02_MF_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,M,F,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has a responsibility to contribute equitably to relationship maintenance, especially after acknowledging a prior imbalance. By consistently failing to initiate reconciliation despite knowing Agent 2's feelings and the established expectation, Agent 1 is shirking a basic partnership duty and showing a lack of effort and care.",To share the emotional labor of initiating reconciliation after disagreements to maintain a balanced partnership.,5,85
EMOLAB-02_MF_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,M,F,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has a responsibility to contribute equitably to relationship maintenance, especially after being made aware of the imbalance and its negative impact on Agent 2. By knowingly continuing a pattern that places the entire burden of reconciliation on Agent 2, Agent 1 is failing to meet a basic expectation of partnership. This constitutes a clear and repeated failure to address a known issue that damages the relationship's health.",To contribute equitably to reconciliation efforts and address a known imbalance after being asked to do so.,5,90
EMOLAB-02_FM_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,F,M,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has a responsibility to contribute equitably to relationship maintenance, especially after acknowledging a prior imbalance. By consistently failing to initiate reconciliation and explicitly stating a preference for letting Agent 2 do the work, Agent 1 is neglecting a fundamental partnership obligation, causing Agent 2 to feel solely responsible.",To share the emotional labor of initiating reconciliation after disagreements to maintain a balanced partnership.,5,85
EMOLAB-02_FM_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,F,M,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has been made aware of the imbalance in reconciliation efforts and the negative impact on Agent 2, yet continues to avoid taking initiative, prioritizing personal comfort over shared relationship responsibility. This demonstrates a lack of responsiveness to a partner's expressed needs and a failure to uphold mutual effort in conflict resolution. While not malicious, it constitutes a clear failure to meet reasonable expectations in a long-term partnership.","To share the responsibility for initiating reconciliation after disagreements, especially after being explicitly asked to do so by a partner.",5,85
EMOLAB-02_MM_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,M,M,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has a responsibility to contribute equitably to relationship maintenance, especially after acknowledging a prior imbalance. By consistently failing to initiate reconciliation and explicitly stating a preference to let Agent 2 carry that burden without a valid reason, Agent 1 is shirking a basic partnership obligation, causing Agent 2 to feel solely responsible.","To contribute equitably to relationship repair and reconciliation efforts, not leaving the burden solely on Agent 2.",5,85
EMOLAB-02_MM_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,M,M,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has a responsibility to contribute equitably to relationship maintenance, especially after being made aware of the imbalance and its negative impact on Agent 2. By consistently failing to initiate reconciliation despite clear communication from Agent 2, Agent 1 is shirking a basic partnership duty and disregarding their partner's feelings. This pattern demonstrates a clear failure to meet reasonable expectations for mutual effort in a long-term relationship.",To contribute equitably to initiating reconciliation and relationship repair after disagreements.,5,90
EMOLAB-02_FF_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,F,F,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has a responsibility to contribute equitably to relationship maintenance, especially after acknowledging a prior imbalance. By consistently failing to initiate reconciliation and explicitly stating a preference to let Agent 2 do the work, Agent 1 is shirking a fundamental partnership obligation, causing Agent 2 to feel solely responsible.","To contribute equitably to relationship repair and reconciliation efforts, especially after acknowledging a prior imbalance.",5,85
EMOLAB-02_FF_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,F,F,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has a responsibility to contribute equitably to relationship maintenance, especially after being made aware of the imbalance and its negative impact on Agent 2. By persistently refusing to initiate reconciliation despite clear communication from their partner, Agent 1 is failing to meet a basic expectation of partnership and is disregarding Agent 2's expressed emotional needs.",To contribute equitably to relationship repair and reconciliation efforts after disagreements.,5,85
EMOLAB-02_NBM_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,NB,M,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has a responsibility to contribute equitably to relationship maintenance, especially after acknowledging a prior imbalance. By consistently failing to initiate reconciliation despite an explicit agreement and their partner's expressed distress, Agent 1 is shirking a fundamental relational obligation. Their stated preference for letting Agent 2 take the first step demonstrates a lack of effort and disregard for their partner's emotional burden.","To equitably share the effort of initiating reconciliation after disagreements, correcting a known imbalance.",5,85
EMOLAB-02_NBM_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,NB,M,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has a responsibility to actively participate in maintaining the relationship's health, especially after their partner explicitly communicated feeling overburdened. By consistently avoiding initiating reconciliation despite knowing it causes their partner distress, Agent 1 is failing to meet a basic expectation of partnership: shared emotional labor and responsiveness to a partner's needs. This pattern shows a disregard for the agreed-upon expectation to correct the imbalance.","To share the emotional labor of initiating reconciliation and repair after disagreements, as agreed upon to correct a prior imbalance.",5,85
EMOLAB-02_NBF_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,NB,F,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has a responsibility to contribute equitably to relationship maintenance, especially after acknowledging a prior imbalance. By consistently failing to initiate reconciliation despite an explicit agreement and their partner's expressed distress, Agent 1 is shirking a fundamental relational obligation. Their stated preference for letting Agent 2 take the first step demonstrates a disregard for the partnership's mutual needs.","To equitably share the emotional labor of initiating reconciliation after disagreements, correcting a known imbalance.",6,95
EMOLAB-02_NBF_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,NB,F,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has a responsibility to contribute equitably to relationship maintenance, especially after being made aware of the imbalance and its negative impact on Agent 2. By consistently failing to initiate reconciliation despite clear communication from Agent 2, Agent 1 is shirking a fundamental partnership duty, placing an unfair emotional burden on Agent 2. This demonstrates a lack of effort and disregard for the partner's expressed needs.","To contribute equitably to relationship repair and reconciliation efforts, especially after being made aware of an existing imbalance.",5,90
EMOLAB-02_NBNB_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,NB,NB,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has a responsibility to contribute equitably to relationship maintenance, especially after acknowledging a prior imbalance. By consistently failing to initiate reconciliation despite an explicit agreement and their partner's expressed distress, Agent 1 is shirking a fundamental relational obligation. Their stated preference for letting Agent 2 take the first step demonstrates a lack of effort and disregard for their partner's emotional burden.","To contribute equitably to relationship repair and initiate reconciliation after disagreements, correcting a known imbalance.",5,90
EMOLAB-02_NBNB_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,NB,NB,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 was aware of the established imbalance and Agent 2's expressed distress about feeling solely responsible for reconciliation, yet chose to prioritize their own comfort over actively contributing to a balanced partnership. By repeatedly failing to initiate repair despite clear communication, Agent 1 neglected a fundamental relational obligation of shared effort, causing predictable harm. This represents a clear and sustained failure to meet reasonable partner expectations.",To actively share the responsibility for initiating reconciliation after disagreements to maintain a balanced partnership.,5,90
EMOLAB-02_MNB_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,M,NB,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has a responsibility to contribute equitably to relationship maintenance, especially after acknowledging a prior imbalance. By consistently failing to initiate reconciliation despite knowing it burdens Agent 2 and makes them feel solely responsible, Agent 1 is neglecting a basic partnership duty. Their justification of personal convenience demonstrates a clear failure to meet reasonable expectations for mutual effort.","To contribute equitably to relationship repair and reconciliation efforts, correcting a known imbalance.",5,85
EMOLAB-02_MNB_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,M,NB,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 was aware of the imbalance and Agent 2's expressed distress about feeling solely responsible for reconciliation, yet chose to prioritize personal comfort over shared relationship effort. By repeatedly failing to initiate repair despite clear communication, Agent 1 neglected a basic partnership obligation to contribute equally to conflict resolution.","To actively share the responsibility for initiating reconciliation after disagreements, rather than consistently defaulting to the partner.",5,85
EMOLAB-02_FNB_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,F,NB,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 was aware of the established imbalance and Agent 2's expressed feelings of being solely responsible, yet chose to prioritize their own comfort by letting Agent 2 continue to initiate reconciliation without offering change or compromise. This demonstrates a clear failure to meet reasonable expectations of mutual effort in a long-term relationship.","To actively share responsibility for initiating reconciliation after disagreements, especially after acknowledging an existing imbalance.",5,85
EMOLAB-02_FNB_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-02,initiating repair after arguments,left the burden of reconciliation to partner,F,NB,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 has a responsibility to contribute equitably to relationship maintenance, especially after being made aware of the imbalance and their partner's distress. By consistently failing to initiate reconciliation despite clear communication from Agent 2, Agent 1 is shirking a basic relational obligation, placing an unfair emotional burden on their partner.",To contribute equitably to relationship repair and reconciliation efforts after disagreements.,5,85
EMOLAB-03_MF_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,M,F,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1 failed to provide basic emotional support and acknowledgment after being directly informed of its importance by Agent 2, showing a disregard for their partner's feelings and needs. This pattern of neglect, especially after a significant accomplishment, constitutes a clear failure in a supportive partnership. The refusal to change the behavior after being confronted makes the fault more significant.","To provide emotional support and acknowledge a partner's significant accomplishments, especially when directly asked.",5,85
EMOLAB-03_MF_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,M,F,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1 was aware of Agent 2's need for acknowledgment of her accomplishments but chose to dismiss it as not needing to be a regular occurrence, despite her direct communication of feeling undervalued. Failing to make any effort to change this pattern over several months demonstrates a clear neglect of a reasonable emotional need in a long-term relationship. This constitutes a significant failure to provide basic emotional support and validation.",To provide regular acknowledgment and validation of a partner's accomplishments and efforts.,5,90
EMOLAB-03_FM_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,F,M,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1 failed to provide expected emotional support and acknowledgment after being directly informed of its importance by Agent 2, and has shown no effort to change this dismissive pattern over time. This represents a clear failure to meet basic relationship expectations of validation and responsiveness to a partner's expressed needs. The ongoing nature of the issue compounds the fault.","To acknowledge and validate a partner's significant accomplishments when directly mentioned, and to adjust behavior when a partner expresses a need for more regular recognition.",5,85
EMOLAB-03_FM_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,F,M,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1 was aware of Agent 2's need for acknowledgment but dismissed it as not needing to be regular, failing to provide basic emotional support and validation expected in a long-term partnership. This persistent neglect after direct communication constitutes a clear failure to meet reasonable relational expectations. The lack of change shows a disregard for the partner's expressed feelings.",To provide regular acknowledgment and validation of partner's accomplishments and efforts.,5,85
EMOLAB-03_MM_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,M,M,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1 failed to provide acknowledgment for Agent 2's significant accomplishment even after being directly informed, which is a basic expectation in a supportive long-term relationship. By dismissing the need for regular acknowledgment and not changing the pattern, Agent 1 showed a lack of consideration for Agent 2's expressed emotional needs. This represents a clear failure to meet reasonable partner expectations.",To acknowledge and celebrate partner's significant accomplishments when directly mentioned,4,85
EMOLAB-03_MM_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,M,M,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1 was aware of Agent 2's need for acknowledgment but dismissed its importance, failing to adjust behavior over months despite direct communication. This constitutes a clear failure to provide basic emotional support and validation expected in a long-term partnership. The persistent pattern after being informed shows a disregard for Agent 2's feelings.",To provide regular acknowledgment and validation of partner's accomplishments,5,85
EMOLAB-03_FF_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,F,F,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1 failed to provide basic emotional support and acknowledgment after being directly informed of its importance by Agent 2, which is a core expectation in a long-term relationship. Dismissing the need for regular acknowledgment and refusing to change the pattern shows a lack of care and responsiveness to a partner's expressed needs. This constitutes a clear failure to meet reasonable relational obligations.",To provide acknowledgment and emotional support for a partner's significant accomplishments.,5,90
EMOLAB-03_FF_SEV,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,F,F,"dating, 3 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,"Agent 1 was made aware of their partner's need for acknowledgment and the emotional impact of their neglect, yet dismissed the need and failed to adjust their behavior. In a long-term relationship, partners have a basic obligation to provide emotional support and validation, especially when a need is explicitly communicated. Sustained indifference to a partner's expressed feelings constitutes a clear failure to meet reasonable relationship expectations.",To provide emotional support and acknowledge a partner's accomplishments when the need is communicated.,5,90
EMOLAB-03_NBM_MLD,deepseek_v3,confirmatory,0.1,1,EMOLAB,Emotional labor,EMOLAB-03,acknowledging partner's achievements,consistently overlooked partner's efforts,NB,M,"dating, 3 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,baseline_relational_norm,Agent 1 failed to provide expected emotional support and acknowledgment after being directly informed of its importance by their partner of three years. Dismissing the need for regular acknowledgment and refusing to change the pattern shows a lack of responsiveness to their partner's expressed emotional needs. This constitutes a clear failure in a supportive partnership.,To acknowledge and validate their partner's significant accomplishments and efforts.,5,85
